user_id,region,marriage_counts,adults_numbers_family,expect_income,has_creditcard,totalemployed_months,activeusers_family,credit_rating
36819,18,1,1,6,0,9,1,24
36820,14,1,5,6,0,23,2,9
36821,13,3,1,5,0,7,1,7
36822,12,3,1,5,1,19,1,9
36823,5,1,1,2,0,18,1,8
36824,15,2,1,0,0,26,1,7
36825,3,1,2,3,0,20,1,9
36826,1,3,2,3,0,22,1,1
36827,0,1,4,7,0,10,1,2
36828,9,0,3,8,0,33,1,13
36829,13,3,1,0,0,11,1,25
36830,18,1,2,7,0,20,1,4
36831,4,1,1,6,0,19,1,23
36832,4,1,3,8,0,15,1,1
36833,12,3,1,5,1,35,1,3
36834,9,4,1,6,0,11,1,9
36835,2,3,1,4,0,15,2,4
36836,12,3,1,5,1,13,1,2
36837,8,3,2,9,0,7,2,9
36838,13,1,2,4,0,15,1,9
36839,10,1,2,4,0,9,1,9
36840,3,2,1,0,0,17,1,5
36841,8,1,2,8,0,12,1,9
36842,16,2,2,5,0,11,1,4
36843,3,2,3,7,0,23,1,9
36844,3,2,3,9,0,15,1,9
36845,4,1,1,3,0,18,1,16
36846,11,0,1,6,0,22,1,8
36847,16,3,2,6,0,14,1,9
36848,4,2,2,5,0,23,2,17
36849,18,1,4,4,0,31,1,0
36850,9,2,1,6,0,17,1,9
36851,9,1,4,6,0,13,4,0
36852,3,3,1,3,0,9,1,1
36853,10,3,1,5,1,17,1,9
36854,12,1,2,6,0,13,1,4
36855,4,1,3,6,0,18,1,1
36856,3,1,1,3,0,11,1,9
36857,13,1,1,2,0,26,1,3
36858,12,3,1,2,0,13,1,17
36859,7,3,1,5,1,25,1,3
36860,12,2,3,4,0,17,1,9
36861,0,1,2,5,0,29,2,0
36862,15,3,2,8,0,12,1,7
36863,18,1,3,7,0,19,1,9
36864,6,2,3,6,0,22,1,5
36865,6,3,1,5,0,19,1,9
36866,14,3,3,5,1,18,1,4
36867,13,1,3,5,0,12,1,7
36868,12,3,2,5,1,19,2,1
36869,8,0,1,2,0,37,1,3
36870,6,1,1,5,0,32,2,3
36871,9,0,1,5,0,27,1,10
36872,6,3,1,5,1,23,1,17
36873,11,2,1,2,0,10,1,7
36874,18,3,1,5,1,15,1,1
36875,11,1,3,5,0,23,2,37
36876,8,3,1,1,1,11,1,5
36877,12,0,2,4,0,18,2,8
36878,2,0,1,5,0,9,1,11
36879,12,3,1,5,1,10,1,7
36880,13,0,2,7,0,12,1,9
36881,2,0,2,0,0,12,2,8
36882,14,1,2,6,0,27,3,4
36883,12,3,1,7,0,17,1,9
36884,9,0,3,1,0,11,1,5
36885,3,0,2,7,0,48,1,0
36886,15,0,3,6,0,19,1,29
36887,0,1,3,5,0,15,2,1
36888,9,3,2,5,1,29,2,0
36889,11,0,3,6,0,35,1,6
36890,12,3,1,2,0,14,1,16
36891,16,0,1,7,0,11,1,9
36892,14,1,2,6,0,23,2,9
36893,4,0,2,3,1,21,1,9
36894,14,1,1,5,0,24,1,2
36895,11,1,1,5,0,46,1,0
36896,7,1,3,6,0,27,1,2
36897,7,3,1,6,0,16,1,4
36898,13,3,1,5,1,30,1,0
36899,8,1,2,5,0,16,1,9
36900,6,0,1,7,0,12,1,9
36901,6,3,1,1,0,24,1,8
36902,3,0,4,5,0,13,2,29
36903,12,0,1,5,0,23,2,9
36904,1,3,1,5,1,14,1,4
36905,11,1,4,5,0,26,2,0
36906,16,1,2,6,0,11,1,6
36907,10,0,4,4,0,11,0,7
36908,8,1,1,3,0,44,1,0
36909,3,3,3,6,0,7,2,4
36910,8,1,1,1,0,15,1,5
36911,0,3,1,5,1,22,1,4
36912,12,1,5,7,0,40,1,3
36913,12,1,3,9,0,45,2,0
36914,16,3,1,0,0,9,1,5
36915,2,1,3,8,0,25,1,22
36916,0,3,1,5,1,35,1,0
36917,1,2,2,5,0,21,1,3
36918,14,3,1,5,1,7,1,23
36919,1,1,2,6,0,41,1,0
36920,12,0,1,6,0,22,1,5
36921,13,3,2,6,0,25,1,6
36922,17,0,2,9,0,13,1,0
36923,3,1,1,9,0,12,1,9
36924,12,1,1,5,0,18,1,10
36925,5,3,3,7,0,9,1,17
36926,12,3,1,5,1,26,1,1
36927,9,3,2,4,0,15,1,9
36928,11,3,1,5,1,10,1,4
36929,7,3,1,5,1,20,1,7
36930,16,1,2,7,0,7,1,4
36931,8,1,2,7,0,16,1,2
36932,12,0,2,6,0,16,1,9
36933,6,1,2,5,0,21,1,9
36934,6,1,4,9,0,31,1,0
36935,0,0,3,3,0,37,1,0
36936,11,0,1,6,0,32,1,0
36937,2,2,3,6,0,16,2,9
36938,11,4,1,4,0,11,1,9
36939,9,2,2,8,0,9,1,4
36940,8,3,1,5,1,23,1,5
36941,6,1,2,2,1,9,1,24
36942,12,0,3,6,0,19,1,6
36943,9,0,6,4,0,14,1,9
36944,3,2,2,6,0,17,1,9
36945,0,2,2,7,0,9,1,9
36946,3,1,2,7,0,27,1,0
36947,5,1,1,3,0,7,1,7
36948,14,3,2,5,1,33,2,0
36949,4,0,1,4,0,12,1,12
36950,12,2,5,6,0,16,1,5
36951,0,2,1,3,0,14,1,4
36952,10,3,2,1,0,12,1,5
36953,12,0,3,6,0,9,1,8
36954,4,3,1,3,0,7,1,1
36955,4,1,1,2,0,22,1,7
36956,4,1,1,2,0,9,1,9
36957,11,3,1,5,0,13,1,9
36958,11,3,1,2,0,13,1,9
36959,9,2,2,0,0,19,2,4
36960,2,3,1,5,1,7,1,32
36961,15,0,2,2,1,16,1,9
36962,16,1,3,7,0,38,2,0
36963,0,3,1,5,1,10,1,7
36964,14,0,1,8,0,8,1,9
36965,3,0,1,6,0,32,1,3
36966,5,1,3,4,0,17,1,6
36967,11,3,3,2,0,12,1,9
36968,6,2,3,6,0,21,1,10
36969,7,3,2,3,1,16,1,1
36970,13,1,6,5,0,15,1,9
36971,4,1,1,1,1,15,1,7
36972,6,3,1,5,1,26,1,1
36973,16,1,3,3,0,10,1,4
36974,8,1,3,6,0,17,1,4
36975,16,3,1,5,1,6,1,9
36976,9,2,1,3,0,11,1,9
36977,3,0,1,5,0,12,1,1
36978,12,3,5,5,0,18,1,7
36979,8,3,1,5,1,8,1,1
36980,17,3,1,5,1,9,1,4
36981,15,0,4,3,0,36,1,1
36982,16,0,1,1,0,9,3,9
36983,15,3,4,7,0,16,3,9
36984,14,0,2,6,0,31,1,0
36985,15,1,3,9,0,18,2,9
36986,1,1,6,6,0,19,3,9
36987,9,3,1,0,1,16,1,7
36988,18,3,1,5,1,10,1,9
36989,12,2,2,3,0,8,1,1
36990,15,1,3,5,0,9,1,3
36991,5,2,1,6,0,34,1,11
36992,3,4,1,5,0,14,1,17
36993,3,2,1,0,0,8,1,5
36994,13,1,3,6,0,22,1,10
36995,10,1,2,4,0,18,1,9
36996,9,1,2,6,0,16,1,1
36997,15,1,5,4,0,30,1,0
36998,17,3,2,5,1,15,2,0
36999,2,1,5,6,0,14,1,1
37000,16,1,2,6,0,29,1,4
37001,15,3,1,5,1,7,1,24
37002,5,3,2,5,1,26,2,9
37003,5,3,2,8,0,6,1,9
37004,7,2,2,2,0,10,1,12
37005,14,1,2,5,0,34,1,0
37006,1,1,1,0,0,10,1,9
37007,12,0,1,7,0,24,1,0
37008,6,3,4,6,0,11,1,6
37009,17,0,1,5,0,20,1,24
37010,1,3,1,6,0,13,1,6
37011,2,1,6,9,0,9,3,9
37012,4,3,1,1,0,13,1,4
37013,13,2,4,7,0,27,1,2
37014,4,2,1,0,0,13,1,6
37015,13,0,1,6,0,20,1,18
37016,7,0,2,4,0,18,1,6
37017,13,3,1,0,0,20,1,1
37018,3,1,2,8,0,6,1,9
37019,2,4,1,3,1,24,1,1
37020,8,1,4,3,0,31,4,7
37021,11,1,4,6,0,15,1,9
37022,7,2,2,8,0,26,1,5
37023,6,2,1,4,0,9,1,1
37024,7,3,2,5,1,42,2,2
37025,9,1,1,4,0,20,2,1
37026,4,0,1,4,0,16,1,4
37027,12,3,6,3,0,9,3,9
37028,9,2,1,1,1,31,1,8
37029,4,2,2,9,0,19,1,0
37030,9,3,1,5,1,20,1,9
37031,7,1,1,2,0,8,1,23
37032,0,2,1,6,0,10,1,15
37033,1,2,1,0,0,21,1,3
37034,5,2,1,5,0,9,1,7
37035,17,3,1,6,0,11,1,9
37036,5,2,2,0,0,14,2,7
37037,1,4,1,4,1,18,1,9
37038,12,2,4,4,0,6,1,9
37039,10,1,6,6,0,10,2,4
37040,1,0,1,3,0,22,1,9
37041,9,3,1,5,0,30,1,0
37042,5,0,4,3,0,37,1,6
37043,7,0,4,6,0,17,1,25
37044,15,3,1,5,1,19,1,9
37045,16,3,1,5,1,16,1,9
37046,0,1,2,7,0,20,2,0
37047,2,0,4,9,0,30,3,0
37048,18,1,3,8,0,49,2,0
37049,10,3,2,7,0,25,1,0
37050,11,1,1,4,0,7,1,5
37051,12,0,1,0,0,17,1,11
37052,3,1,4,5,0,22,2,0
37053,7,2,3,4,0,13,2,9
37054,16,3,1,5,1,17,1,1
37055,9,1,3,7,0,13,1,11
37056,11,0,4,6,0,7,1,4
37057,0,0,1,6,0,26,2,9
37058,3,3,1,5,1,10,1,3
37059,11,0,5,4,0,22,1,9
37060,3,1,2,6,1,13,3,9
37061,6,1,3,6,0,46,1,0
37062,14,1,3,7,0,29,2,0
37063,2,3,1,6,0,19,1,7
37064,12,3,2,5,1,19,2,4
37065,4,0,5,6,0,49,2,3
37066,2,3,2,1,0,12,1,9
37067,4,0,1,2,1,41,2,2
37068,12,0,5,6,0,21,2,9
37069,8,2,2,0,0,10,2,12
37070,16,1,1,6,0,25,1,4
37071,16,3,3,6,0,9,1,9
37072,0,4,1,7,0,12,1,7
37073,7,1,3,8,0,19,1,7
37074,18,3,1,5,1,21,1,4
37075,3,1,1,3,0,38,1,9
37076,6,1,3,9,0,14,1,9
37077,7,3,1,5,1,11,1,9
37078,7,3,2,5,0,20,2,9
37079,18,0,6,6,0,35,1,4
37080,10,3,3,5,0,29,1,7
37081,13,1,4,8,0,19,1,9
37082,2,2,1,2,0,10,1,9
37083,12,0,1,5,0,11,1,8
37084,3,1,4,5,0,23,1,9
37085,3,1,2,4,0,18,1,9
37086,18,1,1,7,0,29,1,0
37087,16,0,6,6,0,15,1,9
37088,15,1,4,7,0,42,1,0
37089,12,1,1,3,0,23,1,3
37090,13,2,1,0,0,19,1,2
37091,0,3,1,3,0,30,1,3
37092,7,1,5,6,0,13,1,9
37093,5,2,1,0,0,24,1,6
37094,9,3,1,0,0,12,1,8
37095,13,2,3,6,0,20,1,3
37096,9,2,1,3,0,8,1,7
37097,0,1,3,8,0,32,2,0
37098,6,1,1,3,0,15,1,9
37099,10,3,2,7,0,9,2,9
37100,1,0,2,6,0,7,1,4
37101,14,0,4,3,0,21,1,9
37102,9,1,2,8,0,40,1,1
37103,16,4,1,6,0,26,1,9
37104,14,3,1,5,1,21,1,7
37105,13,3,1,5,1,17,1,1
37106,9,2,1,0,0,8,1,17
37107,16,3,2,5,1,12,2,7
37108,7,3,1,5,1,16,1,4
37109,17,1,3,9,0,23,2,9
37110,14,1,4,7,0,15,4,0
37111,16,1,3,5,0,10,1,9
37112,12,4,1,7,0,8,3,9
37113,10,1,3,6,0,7,1,26
37114,8,0,1,5,0,10,1,17
37115,0,3,1,0,0,23,1,0
37116,2,0,1,7,0,10,1,9
37117,10,0,3,4,0,17,1,9
37118,16,3,2,9,0,43,1,0
37119,7,3,1,5,1,20,1,24
37120,15,1,6,7,0,13,2,9
37121,3,0,1,4,0,9,1,9
37122,4,3,1,5,1,39,1,14
37123,0,0,3,7,0,20,1,3
37124,2,0,2,2,0,16,1,8
37125,18,3,1,6,1,15,1,1
37126,9,1,2,5,0,31,1,0
37127,13,2,1,5,0,18,2,4
37128,13,1,4,5,0,21,1,8
37129,12,0,6,2,0,7,2,4
37130,12,1,1,2,0,11,2,24
37131,11,3,1,5,1,14,2,9
37132,4,0,1,6,0,21,1,9
37133,7,3,3,5,1,19,3,9
37134,14,0,1,6,0,11,3,0
37135,8,3,1,5,1,13,1,9
37136,1,2,1,6,0,7,1,17
37137,10,3,1,5,1,18,1,17
37138,13,3,1,5,1,11,1,9
37139,9,3,1,7,0,49,1,11
37140,5,3,1,7,0,14,1,16
37141,12,2,2,5,0,28,1,0
37142,4,4,1,6,0,26,3,4
37143,8,0,3,5,0,12,1,9
37144,10,1,4,2,0,6,1,17
37145,2,3,1,5,1,8,1,14
37146,14,3,1,5,1,16,1,24
37147,10,0,2,7,0,10,1,0
37148,3,2,2,6,0,28,1,36
37149,12,2,3,4,0,13,1,9
37150,1,1,1,8,0,11,2,9
37151,1,1,4,5,0,12,1,13
37152,7,3,1,5,1,12,1,9
37153,3,2,1,1,0,6,1,3
37154,9,1,2,4,0,30,1,2
37155,3,1,1,6,0,18,2,0
37156,0,1,1,6,0,32,1,0
37157,18,1,2,4,0,26,1,7
37158,2,1,1,2,0,7,1,7
37159,0,1,5,7,0,11,1,17
37160,16,2,2,0,1,12,2,4
37161,13,3,2,5,1,9,2,5
37162,5,1,2,9,0,30,1,0
37163,13,1,1,1,0,10,1,9
37164,6,1,3,6,0,36,2,0
37165,3,3,5,9,0,18,1,9
37166,6,4,1,5,0,9,2,6
37167,15,1,4,5,0,11,1,9
37168,10,0,5,1,0,10,1,7
37169,12,1,1,7,0,26,1,1
37170,8,0,3,1,0,7,1,7
37171,1,3,1,0,0,32,1,14
37172,10,1,2,6,0,6,1,6
37173,13,0,1,5,0,12,1,4
37174,1,1,2,5,0,14,1,1
37175,3,3,1,5,1,13,1,9
37176,11,0,5,2,0,40,1,7
37177,15,4,1,5,1,8,1,9
37178,15,3,2,5,1,10,2,17
37179,2,0,5,8,0,28,1,0
37180,10,0,6,3,0,26,2,0
37181,13,3,1,5,1,8,1,1
37182,7,0,1,2,0,21,1,8
37183,10,0,2,5,0,35,1,0
37184,12,3,1,5,1,13,1,10
37185,6,3,1,1,0,15,1,9
37186,18,3,5,9,0,22,2,0
37187,1,2,1,0,0,10,1,8
37188,12,0,1,5,0,11,1,7
37189,18,1,2,7,0,15,1,9
37190,15,4,1,1,0,18,1,1
37191,16,1,2,4,0,37,2,0
37192,7,2,2,4,0,28,1,17
37193,9,0,2,5,0,11,1,6
37194,16,3,1,5,1,9,2,9
37195,3,3,1,5,1,13,1,1
37196,11,1,1,4,1,14,1,9
37197,10,1,1,1,0,12,1,13
37198,0,1,1,2,0,20,1,1
37199,17,1,6,6,0,9,1,7
37200,13,3,1,5,1,22,1,7
37201,13,3,1,4,0,25,1,0
37202,9,2,1,2,0,11,3,8
37203,14,3,5,7,0,19,1,3
37204,7,1,3,8,0,9,1,16
37205,13,1,2,6,0,14,2,8
37206,7,3,2,5,1,31,2,0
37207,3,3,2,5,1,33,2,0
37208,8,4,1,3,1,19,2,9
37209,10,1,2,7,0,38,1,0
37210,2,0,3,5,0,33,1,0
37211,12,3,1,0,0,12,1,9
37212,12,3,2,5,1,18,2,9
37213,4,1,2,4,0,23,1,0
37214,13,1,1,6,0,19,2,9
37215,0,0,4,7,0,13,1,7
37216,4,1,3,6,0,48,1,2
37217,9,3,1,0,1,7,1,4
37218,11,3,1,5,1,8,1,9
37219,16,1,4,7,0,14,1,9
37220,13,3,1,6,0,22,1,0
37221,4,2,1,0,0,32,1,2
37222,2,3,2,5,1,15,2,4
37223,2,3,2,9,0,10,1,9
37224,2,1,2,7,0,25,1,0
37225,6,1,4,6,0,35,2,0
37226,10,0,1,2,0,30,1,4
37227,4,1,6,9,0,28,1,9
37228,5,2,6,3,0,18,1,7
37229,16,3,1,5,1,28,1,5
37230,11,3,2,6,0,15,1,8
37231,1,1,3,4,0,8,1,14
37232,0,2,1,0,0,20,1,6
37233,15,0,1,6,0,19,1,9
37234,8,1,4,4,0,23,1,3
37235,16,3,2,6,0,25,1,1
37236,13,1,1,6,0,11,1,3
37237,10,0,2,7,0,8,2,9
37238,12,3,2,5,1,15,2,4
37239,16,3,1,1,0,33,1,0
37240,14,0,3,6,0,25,1,9
37241,13,1,2,7,0,37,1,0
37242,15,1,2,6,0,8,3,25
37243,16,3,3,6,0,31,1,2
37244,17,3,1,3,0,9,1,7
37245,11,3,1,5,1,11,1,7
37246,11,0,2,3,0,7,1,11
37247,0,3,1,5,1,7,1,24
37248,13,3,3,5,1,15,3,9
37249,8,1,3,9,0,23,1,9
37250,12,4,1,9,0,35,1,0
37251,15,3,1,0,1,8,1,5
37252,17,1,2,4,0,38,1,9
37253,1,3,1,5,1,7,1,9
37254,12,4,1,3,1,12,2,9
37255,0,3,1,5,1,16,1,8
37256,18,1,3,7,0,19,1,9
37257,8,0,3,3,0,12,1,13
37258,17,1,2,4,0,24,1,7
37259,8,0,2,1,0,39,1,3
37260,5,1,2,5,0,7,1,8
37261,18,3,1,5,1,11,1,9
37262,7,0,4,2,0,19,1,7
37263,14,1,4,9,0,40,3,0
37264,7,1,2,9,1,11,2,9
37265,12,0,2,1,0,19,1,3
37266,1,2,3,8,0,11,3,9
37267,11,1,1,5,0,22,2,0
37268,11,1,2,6,1,11,1,9
37269,1,1,3,6,0,16,1,2
37270,16,3,4,8,0,10,4,9
37271,12,3,1,0,1,26,1,18
37272,12,1,2,6,0,9,3,9
37273,8,1,2,8,0,30,1,0
37274,5,0,1,4,0,17,1,4
37275,12,1,5,2,0,40,2,8
37276,1,3,4,5,0,30,1,0
37277,12,3,1,5,1,13,1,7
37278,8,3,2,5,0,11,1,9
37279,6,3,1,2,1,37,1,2
37280,7,2,4,6,0,20,1,9
37281,15,2,1,1,0,11,1,18
37282,16,3,1,5,1,20,1,9
37283,5,1,3,4,0,18,1,9
37284,0,3,2,5,0,22,1,9
37285,10,0,1,4,0,17,2,9
37286,2,0,4,6,0,22,1,2
37287,5,1,3,5,0,25,1,0
37288,0,1,3,6,0,11,2,17
37289,13,4,1,1,1,14,1,4
37290,15,3,1,5,1,23,1,11
37291,18,0,2,8,0,19,1,24
37292,6,0,2,5,0,18,1,9
37293,8,3,3,8,0,15,1,9
37294,7,1,3,7,0,52,3,0
37295,11,3,2,4,0,20,1,9
37296,6,3,1,5,0,7,1,7
37297,0,3,2,5,1,29,2,0
37298,4,3,1,3,1,10,1,11
37299,9,1,1,4,1,11,1,9
37300,5,0,1,5,0,12,1,9
37301,1,0,1,0,0,6,1,9
37302,16,3,1,5,1,12,1,17
37303,8,2,3,6,0,18,2,6
37304,5,3,1,6,0,18,1,9
37305,15,0,3,6,0,12,1,37
37306,6,1,3,6,0,9,2,9
37307,11,1,1,2,0,6,1,5
37308,11,1,2,8,0,18,1,9
37309,11,1,1,1,0,15,1,4
37310,10,1,1,1,1,11,1,30
37311,18,3,1,5,1,14,1,9
37312,7,1,1,9,0,14,2,9
37313,12,0,2,6,0,19,2,7
37314,4,4,1,6,0,7,3,3
37315,0,0,1,5,0,11,1,4
37316,6,0,2,0,0,11,2,9
37317,16,1,2,9,0,23,2,0
37318,16,0,1,5,0,26,1,8
37319,13,1,3,3,0,11,1,9
37320,6,3,1,5,1,14,1,7
37321,4,2,1,4,0,12,2,5
37322,4,1,3,6,0,21,2,8
37323,3,3,1,5,1,16,1,17
37324,6,1,1,8,0,19,1,9
37325,2,0,1,1,0,11,1,7
37326,12,3,1,5,1,17,1,1
37327,12,3,1,5,1,6,1,39
37328,0,2,2,3,0,31,1,19
37329,4,3,3,5,1,13,3,9
37330,12,3,1,1,0,24,2,6
37331,11,1,6,9,0,24,2,9
37332,3,2,1,3,0,12,1,7
37333,18,3,2,5,1,18,2,9
37334,9,1,3,9,0,20,1,9
37335,7,1,2,6,0,15,1,9
37336,10,0,1,4,0,35,1,31
37337,13,2,2,6,0,21,1,9
37338,9,3,1,5,1,11,1,4
37339,4,1,5,1,0,23,1,23
37340,1,0,3,6,0,8,1,9
37341,6,1,5,3,0,15,1,9
37342,7,1,4,6,0,12,2,9
37343,9,2,4,6,0,13,1,7
37344,11,3,1,5,1,16,1,24
37345,11,3,1,5,1,10,1,10
37346,11,3,1,0,0,15,1,9
37347,9,1,1,3,0,11,1,15
37348,12,0,3,3,1,37,1,2
37349,0,2,2,5,0,22,1,1
37350,12,3,1,5,1,14,1,22
37351,7,3,2,5,0,20,1,7
37352,7,1,1,4,0,25,1,0
37353,18,4,1,3,1,14,1,1
37354,3,3,1,0,0,29,1,3
37355,4,1,6,8,0,49,1,0
37356,5,3,1,1,0,12,1,9
37357,5,3,1,5,1,26,1,22
37358,9,3,1,5,1,7,1,14
37359,12,2,2,0,0,15,2,4
37360,16,1,2,9,0,7,2,4
37361,11,3,5,6,0,23,1,10
37362,12,0,5,9,0,8,1,9
37363,2,3,2,5,1,11,2,4
37364,3,1,1,4,0,9,1,9
37365,12,4,1,4,0,23,1,0
37366,0,3,2,8,0,26,2,9
37367,2,3,2,5,1,18,2,1
37368,11,3,4,7,0,35,1,14
37369,9,0,1,1,0,37,1,5
37370,6,3,1,3,0,12,1,9
37371,5,1,1,1,0,7,1,14
37372,15,1,2,7,0,21,1,9
37373,8,1,2,7,0,19,2,9
37374,12,1,2,6,0,11,1,9
37375,1,3,1,5,1,11,1,9
37376,3,1,3,6,0,22,1,4
37377,3,1,4,4,0,20,2,7
37378,4,2,2,4,0,11,1,4
37379,11,1,4,9,0,12,1,9
37380,1,3,1,5,1,23,1,4
37381,2,0,2,4,0,15,2,9
37382,16,0,4,6,0,11,1,9
37383,16,0,3,5,0,26,3,8
37384,5,3,2,5,1,14,2,9
37385,1,3,1,5,1,8,2,4
37386,4,1,3,9,0,42,1,0
37387,5,0,1,0,0,10,1,7
37388,15,0,1,5,0,9,1,9
37389,13,3,1,5,1,8,1,7
37390,11,1,6,3,0,7,1,1
37391,12,1,6,2,0,23,1,3
37392,1,1,3,6,0,16,1,4
37393,10,3,2,5,0,22,1,4
37394,1,3,1,5,1,7,1,9
37395,7,3,2,5,0,28,1,1
37396,7,2,2,4,0,13,1,6
37397,14,2,3,8,0,10,1,2
37398,11,0,4,3,0,7,1,6
37399,7,4,1,4,0,9,2,9
37400,3,0,6,6,0,10,4,9
37401,16,3,1,6,0,23,1,9
37402,9,1,3,8,0,22,2,8
37403,7,0,2,4,0,33,1,0
37404,14,0,1,0,0,11,1,1
37405,12,3,2,2,0,36,2,0
37406,5,3,2,5,1,8,2,7
37407,11,0,3,3,0,35,1,0
37408,15,3,1,5,1,32,1,7
37409,6,1,3,7,0,27,1,3
37410,0,0,4,6,1,7,1,6
37411,7,3,1,7,0,8,1,8
37412,0,3,2,6,0,28,1,0
37413,5,3,2,5,1,17,2,7
37414,2,3,2,5,1,25,2,3
37415,7,1,1,3,0,7,1,5
37416,18,3,1,5,1,8,1,4
37417,9,3,1,0,0,17,1,1
37418,13,3,1,5,1,19,1,4
37419,15,1,2,5,0,16,1,9
37420,8,3,1,5,1,25,1,9
37421,7,2,4,2,0,15,1,9
37422,7,0,4,6,0,9,1,13
37423,6,1,2,7,0,13,1,8
37424,8,2,1,2,0,29,1,4
37425,18,0,3,9,0,24,1,20
37426,12,0,4,1,0,19,1,1
37427,11,3,2,6,0,27,1,1
37428,18,3,2,5,1,7,2,4
37429,12,0,2,2,0,14,1,7
37430,9,1,1,3,1,11,1,24
37431,4,1,4,1,0,36,1,3
37432,5,1,3,6,0,33,1,3
37433,13,1,5,6,0,10,2,9
37434,11,0,2,4,0,32,1,1
37435,13,1,2,5,1,10,1,25
37436,13,3,1,5,1,20,1,15
37437,2,2,2,6,0,35,1,0
37438,8,3,1,5,1,12,1,9
37439,0,0,1,6,0,24,1,9
37440,13,3,3,3,0,16,1,1
37441,7,2,2,6,0,10,2,5
37442,16,3,1,5,1,15,1,28
37443,5,0,1,5,0,10,1,4
37444,7,3,4,5,1,47,4,0
37445,10,1,4,7,0,29,1,0
37446,11,3,1,5,1,13,1,1
37447,4,1,2,8,0,29,1,0
37448,10,0,1,4,0,12,1,9
37449,14,0,4,4,0,33,1,3
37450,2,1,2,6,0,31,1,1
37451,12,3,2,5,1,15,2,9
37452,7,2,1,0,0,27,1,3
37453,0,3,1,3,0,44,1,0
37454,0,1,3,7,0,23,4,0
37455,13,3,1,5,1,11,1,9
37456,14,3,1,5,1,8,1,15
37457,9,0,1,5,0,27,1,0
37458,16,0,2,5,0,14,2,4
37459,10,0,1,3,0,19,2,7
37460,16,1,1,6,0,28,3,0
37461,16,2,1,0,0,37,1,6
37462,0,2,1,4,0,16,1,5
37463,12,3,1,5,1,18,1,17
37464,10,1,1,2,0,15,1,9
37465,12,3,1,5,1,13,1,7
37466,2,0,6,4,0,40,3,2
37467,3,4,1,9,0,10,1,7
37468,7,2,2,2,0,31,2,0
37469,16,3,1,5,1,10,1,9
37470,4,3,2,3,0,28,1,1
37471,0,1,2,7,0,20,2,6
37472,9,0,1,6,0,8,1,9
37473,13,3,1,5,1,10,1,4
37474,4,1,2,6,0,41,1,1
37475,5,0,2,3,0,17,1,4
37476,1,0,1,6,0,21,1,9
37477,11,3,1,5,0,11,1,2
37478,13,3,1,3,0,28,1,2
37479,11,0,1,5,0,35,1,8
37480,0,3,2,2,0,10,2,9
37481,3,3,1,1,0,7,1,13
37482,13,1,3,6,0,15,1,4
37483,12,1,1,6,0,6,1,9
37484,13,1,3,9,0,20,2,0
37485,14,3,1,0,0,21,1,9
37486,1,0,1,7,0,9,1,9
37487,8,1,3,5,0,24,1,9
37488,18,1,4,4,0,9,2,17
37489,16,1,5,6,0,8,2,16
37490,11,0,3,6,0,14,1,16
37491,12,3,1,7,0,42,1,0
37492,11,1,2,6,0,10,1,8
37493,13,3,1,1,0,12,1,4
37494,7,1,3,9,0,25,2,9
37495,9,1,5,5,0,13,1,9
37496,11,3,1,6,0,12,2,9
37497,2,2,1,7,0,8,1,9
37498,6,1,2,5,0,19,1,9
37499,12,0,1,7,0,19,1,7
37500,16,3,2,6,0,23,1,9
37501,7,1,2,7,0,10,1,1
37502,5,1,2,5,0,13,1,5
37503,3,3,1,4,0,28,1,0
37504,18,1,4,6,0,17,1,17
37505,13,0,1,9,0,7,2,9
37506,9,0,2,6,0,8,1,9
37507,12,0,1,8,0,10,1,8
37508,0,0,1,1,0,11,1,4
37509,0,2,3,5,0,21,1,0
37510,15,0,3,6,0,11,1,8
37511,3,0,1,0,0,7,1,9
37512,1,0,4,4,0,17,1,7
37513,12,1,2,6,0,21,1,7
37514,12,3,1,5,1,7,1,17
37515,5,2,1,0,0,8,1,9
37516,11,0,1,7,0,19,1,0
37517,8,2,3,3,0,13,3,9
37518,13,0,1,5,0,12,1,9
37519,16,3,2,5,1,13,2,0
37520,12,3,1,5,1,11,1,21
37521,0,0,3,3,0,15,1,10
37522,3,3,1,5,1,22,1,7
37523,17,3,6,2,0,22,1,9
37524,2,0,2,8,0,35,2,3
37525,17,3,1,5,1,10,1,1
37526,14,3,1,5,1,17,1,9
37527,14,1,2,8,0,23,2,9
37528,15,1,1,8,0,33,1,1
37529,3,3,1,0,1,9,1,6
37530,5,1,3,4,0,16,2,6
37531,9,1,4,9,0,36,2,0
37532,5,2,2,7,0,22,2,9
37533,12,0,1,6,0,33,1,0
37534,18,0,1,5,0,21,1,9
37535,0,3,1,6,0,20,1,16
37536,3,3,1,5,1,12,1,9
37537,12,1,2,6,0,19,2,4
37538,12,0,1,5,0,7,1,9
37539,18,3,2,5,1,18,2,9
37540,18,4,1,9,0,12,1,7
37541,5,3,1,5,1,27,1,4
37542,2,2,3,7,0,24,1,0
37543,10,4,1,5,1,9,2,4
37544,11,1,1,6,0,24,1,23
37545,5,3,1,2,0,21,1,3
37546,0,1,1,5,0,11,1,4
37547,15,1,2,7,0,49,1,0
37548,7,1,2,6,1,13,1,1
37549,4,1,2,9,0,57,2,0
37550,0,3,1,5,1,16,1,9
37551,10,1,1,8,0,31,2,4
